model,persona_type,persona_id,subgroup,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,mean_error_mean,mean_error_std,mean_absolute_error_mean,mean_absolute_error_std,hate_over_flagging_rate_mean,hate_over_flagging_rate_std,offensive_over_flagging_rate_mean,offensive_over_flagging_rate_std,offensive_to_hate_rate_mean,offensive_to_hate_rate_std,n_samples_mean,n_runs
gpt_oss_120b,persona,female,race_ethnicity,0.6257309941520468,0.00827025475071988,0.5749526936744499,0.00357353012940054,0.4713244967726802,0.0015731032937243202,0.4678362573099415,0.017215908121496776,0.5380116959064328,0.012633022803913973,0.5424836601307189,0.024455277037738192,0.21568627450980393,0.0320194737618716,0.7283950617283951,0.01745942669596411,171.0,3
gpt_oss_120b,persona,not_lonely,race_ethnicity,0.631578947368421,0.009549667613189776,0.5862035805134117,0.007195766738364586,0.48794580691362044,0.01007835908375224,0.43664717348927873,0.00993960918829003,0.5224171539961014,0.009939609188290021,0.49673202614379086,0.009243225897863359,0.26143790849673204,0.009243225897863385,0.6666666666666666,0.0302406141084343,171.0,3
gpt_oss_120b,persona,somewhat_lonely,race_ethnicity,0.6198830409356725,0.004774833806594889,0.572909922089615,0.007798718838370673,0.4708052299350776,0.013976921039244075,0.43664717348927873,0.014587358233036809,0.5341130604288499,0.0055135031671465695,0.49019607843137253,0.0,0.28758169934640526,0.009243225897863359,0.6790123456790123,0.0461933010712832,171.0,3
gpt_oss_120b,persona,left-wing,race_ethnicity,0.6257309941520468,0.014324501419784667,0.5742527982581781,0.017686737425151866,0.47235960454161224,0.02064629447376355,0.4795321637426901,0.008270254750719854,0.5419103313840156,0.021530918162158425,0.562091503267974,0.024455277037738178,0.19607843137254902,0.0,0.7407407407407408,1.1102230246251565e-16,171.0,3
gpt_oss_120b,persona,right-wing,race_ethnicity,0.6296296296296297,0.0027567515835732583,0.5953198446621114,0.007265860987694864,0.5054334855438323,0.014229848946732753,0.39571150097465885,0.01987921837658006,0.5321637426900585,0.009549667613189776,0.5163398692810458,0.02445527703773821,0.1895424836601307,0.033326924925443036,0.6296296296296297,0.0302406141084343,171.0,3
gpt_oss_120b,persona,centrist,race_ethnicity,0.6237816764132553,0.007293679116518384,0.576104548078646,0.01111261803079056,0.46913737626787944,0.01340231524380608,0.4502923976608187,0.019099335226379553,0.5282651072124757,0.024032803130483362,0.5032679738562091,0.06470258128504357,0.25490196078431376,0.06978482517667524,0.7160493827160493,0.01745942669596411,171.0,3
gpt_oss_120b,persona,white,race_ethnicity,0.6296296296296297,0.018077229036053986,0.581914767692913,0.023886203450711862,0.4810088880053937,0.03539738894385511,0.4522417153996101,0.018077229036054004,0.5263157894736842,0.021881037349555214,0.5228758169934641,0.01848645179572677,0.23529411764705885,0.027729677693590107,0.6790123456790124,0.06295085819250351,171.0,3
gpt_oss_120b,persona,black,race_ethnicity,0.6237816764132554,0.021530918162158425,0.5924931402173864,0.026801698133886605,0.47833490619434693,0.030837726287500325,0.3762183235867446,0.01987921837658006,0.48927875243664715,0.03353733047579974,0.34640522875816987,0.033326924925443036,0.37254901960784315,0.016009736880935793,0.7283950617283951,0.03491885339192827,171.0,3
gpt_oss_120b,persona,asian,race_ethnicity,0.6140350877192983,0.004774833806594889,0.5578900260591245,0.0034606450104665166,0.4505606512553469,0.005330017708663345,0.4756335282651072,0.0027567515835732847,0.5614035087719298,0.01263302280391394,0.5751633986928105,0.024455277037738143,0.20261437908496735,0.04891055407547635,0.7283950617283951,0.04619330107128324,171.0,3
gpt_oss_120b,persona,christian,race_ethnicity,0.6257309941520468,0.009549667613189776,0.5751784861548024,0.01591943638409098,0.4790774206930435,0.019944203909697023,0.4600389863547758,0.026297734041387993,0.5458089668615984,0.018077229036053986,0.5555555555555555,0.033326924925443056,0.21568627450980393,0.016009736880935804,0.6790123456790124,0.03491885339192827,171.0,3
gpt_oss_120b,persona,muslim,race_ethnicity,0.6140350877192983,0.01263302280391394,0.5624285739121743,0.00817149172593737,0.44284243289784636,0.007672824942797115,0.4678362573099415,0.016540509501439708,0.5419103313840156,0.0055135031671465695,0.522875816993464,0.04029028760110442,0.21568627450980393,0.05772392723090096,0.8148148148148148,0.0,171.0,3
gpt_oss_120b,persona,jewish,race_ethnicity,0.6140350877192983,0.00827025475071988,0.5728519927711323,0.006698047773111576,0.46479198296475305,0.0055417370554650324,0.41325536062378165,0.00993960918829003,0.5380116959064328,0.008270254750719828,0.48366013071895425,0.02445527703773816,0.25490196078431376,0.04235778234253504,0.7037037037037037,0.0302406141084343,171.0,3
gpt_oss_120b,persona,atheist,race_ethnicity,0.6179337231968812,0.0055135031671465695,0.5659862207369949,0.00932243000858607,0.4642989377671943,0.009438570802435363,0.4775828460038986,0.007293679116518404,0.5594541910331384,0.007293679116518423,0.5882352941176471,0.016009736880935793,0.1699346405228758,0.040290287601104424,0.7407407407407408,0.0302406141084343,171.0,3
gpt_oss_120b,persona,hindu,race_ethnicity,0.6257309941520468,0.004774833806594889,0.5812143498246877,0.008329493255674121,0.4691733535163107,0.0046071138553551855,0.4269005847953216,0.016540509501439708,0.5048732943469786,0.019879218376580084,0.4313725490196078,0.04235778234253503,0.3333333333333333,0.03201947376187161,0.691358024691358,0.01745942669596416,171.0,3
gpt_oss_120b,baseline,baseline,religion,0.6831683168316832,0.008084124563640813,0.6693163526198941,0.007815426471231238,0.516159063320086,0.01976983770622261,0.3003300330033003,0.004667371492980516,0.47194719471947194,0.00466737149298049,0.3523809523809524,0.01346870059402948,0.20952380952380953,0.02693740118805895,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,15,religion,0.6798679867986799,0.004667371492980516,0.6669960203808265,0.00849550733182071,0.5008525777150618,0.018286859113849013,0.3432343234323432,0.01234870424677867,0.45544554455445546,0.00808412456364086,0.36190476190476195,0.02693740118805896,0.22857142857142856,0.04665694748158433,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,35,religion,0.6765676567656765,0.004667371492980516,0.660345414081659,0.005590392628252347,0.4958406941140802,0.009596337689817241,0.34983498349834985,0.012348704246778676,0.4686468646864686,0.016828447239580137,0.38095238095238093,0.02693740118805896,0.21904761904761905,0.048562090605645564,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,65,religion,0.6633663366336634,0.01616824912728172,0.6400923521701435,0.013102269627412424,0.4803925380604346,0.025241627584341838,0.3927392739273928,0.012348704246778695,0.49834983498349833,0.012348704246778695,0.4380952380952381,0.01346870059402948,0.20952380952380953,0.02693740118805895,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,no_formal_education,religion,0.6831683168316832,0.016168249127281674,0.6718819978087764,0.018026585453628473,0.5245336059289547,0.014687525456958743,0.32673267326732675,0.0,0.4653465346534653,0.03233649825456341,0.37142857142857144,0.02332847374079218,0.20000000000000004,2.7755575615628914e-17,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,high_school_education,religion,0.6600660066006601,0.016828447239580165,0.6480809245616044,0.01706743083042359,0.47690750853920866,0.01490608516670084,0.35973597359735976,0.024697408493557366,0.4785478547854785,0.02469740849355737,0.3904761904761904,0.03563483225498991,0.22857142857142856,0.02332847374079216,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,higher_education,religion,0.6831683168316832,0.014002114478941495,0.6705152419241411,0.017434784561624363,0.5154442984562759,0.024916718078168268,0.35973597359735976,0.030606001635299352,0.4587458745874587,0.016828447239580144,0.3904761904761905,0.01346870059402948,0.19047619047619047,0.03563483225498992,0.8148148148148149,0.05237828008789238,101.0,3
gpt_oss_120b,persona,male,religion,0.6798679867986799,0.004667371492980516,0.6700029211906998,0.005094404317269862,0.513930120496827,0.012210126125263648,0.33663366336633666,0.016168249127281695,0.46204620462046203,0.009334742985961006,0.38095238095238093,0.0356348322549899,0.19047619047619047,0.03563483225498992,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,female,religion,0.6831683168316832,0.0,0.6644464147379177,0.005825327823862341,0.5045753853446923,0.018296186338011056,0.38283828382838286,0.016828447239580165,0.4686468646864686,0.00466737149298049,0.4380952380952381,0.01346870059402948,0.15238095238095237,0.03563483225498992,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,not_lonely,religion,0.6831683168316832,0.016168249127281674,0.6739405604557492,0.02341807652539074,0.5112482048927294,0.013293317873261766,0.3234323432343234,0.030606001635299352,0.45544554455445546,0.04501050065011833,0.3619047619047619,0.05870870479018073,0.19047619047619047,0.03563483225498992,0.8148148148148148,0.05237828008789238,101.0,3
gpt_oss_120b,persona,somewhat_lonely,religion,0.6666666666666666,0.012348704246778695,0.658098466215189,0.008340603843620578,0.4893471904224756,0.006066750686462455,0.33003300330033003,0.004667371492980516,0.4620462046204621,0.004667371492980516,0.3428571428571428,0.02332847374079218,0.26666666666666666,0.05870870479018073,0.7407407407407408,0.05237828008789243,101.0,3
gpt_oss_120b,persona,left-wing,religion,0.6831683168316832,0.014002114478941495,0.6618971462926223,0.016244330613778397,0.5245078379041087,0.007830607708737667,0.4092409240924093,0.03645333669038701,0.4752475247524752,0.029147725631445038,0.45714285714285713,0.06172133998483674,0.1714285714285714,0.02332847374079218,0.7407407407407408,0.05237828008789243,101.0,3
gpt_oss_120b,persona,right-wing,religion,0.6930693069306931,0.028004228957883043,0.6897401834872553,0.016281305919208088,0.5434338047279601,0.030596258871476212,0.29042904290429045,0.03820408218742649,0.4356435643564356,0.02914772563144502,0.3428571428571428,0.02332847374079218,0.19047619047619047,0.01346870059402948,0.6666666666666666,0.15713484026367724,101.0,3
gpt_oss_120b,persona,centrist,religion,0.7095709570957096,0.009334742985961032,0.7070807796255094,0.008633529442799546,0.5526938072377705,0.011551677423386668,0.3135313531353135,0.020344600669864626,0.3927392739273928,0.004667371492980516,0.2857142857142857,0.0,0.2571428571428571,0.040406101782088415,0.7407407407407408,0.05237828008789243,101.0,3
gpt_oss_120b,persona,white,religion,0.6831683168316832,0.021388583163062212,0.6699779411858611,0.025734169010019993,0.5165522700598748,0.04059492939378334,0.36963696369636967,0.02839051243248392,0.4488448844884489,0.02333685746490258,0.38095238095238093,0.01346870059402948,0.22857142857142856,0.06172133998483676,0.7407407407407408,0.05237828008789243,101.0,3
gpt_oss_120b,persona,black,religion,0.7194719471947195,0.009334742985961032,0.7121508781681266,0.011029063606127092,0.5582914497426149,0.01918476046288464,0.28712871287128716,0.02138858316306224,0.3993399339933994,0.016828447239580144,0.29523809523809524,0.026937401188058964,0.20000000000000004,0.023328473740792166,0.7777777777777777,0.09072184232530289,101.0,3
gpt_oss_120b,persona,asian,religion,0.6765676567656765,0.016828447239580126,0.6545515664114708,0.019193109403328572,0.4966829081647204,0.005490229278583925,0.36963696369636967,0.020344600669864626,0.4884488448844884,0.03645333669038701,0.4476190476190476,0.04856209060564554,0.15238095238095237,0.013468700594029482,0.7407407407407408,0.05237828008789243,101.0,3
gpt_oss_120b,persona,christian,religion,0.6732673267326733,0.0,0.6598061164534553,0.005837848133413828,0.4958856614002845,0.009793389537362761,0.3564356435643565,0.021388583163062247,0.4686468646864686,0.01234870424677867,0.38095238095238093,0.02693740118805896,0.21904761904761905,0.013468700594029468,0.8148148148148148,0.05237828008789238,101.0,3
gpt_oss_120b,persona,muslim,religion,0.6864686468646864,0.01866948597192201,0.6705132717041362,0.016755184472094824,0.4985668314032896,0.016614672012592993,0.3861386138613862,0.00808412456364086,0.4455445544554455,0.024252373690922556,0.38095238095238093,0.0356348322549899,0.20952380952380953,0.0538748023761179,0.8888888888888888,0.0,101.0,3
gpt_oss_120b,persona,jewish,religion,0.6897689768976898,0.004667371492980464,0.6798442381607578,0.005238938802339099,0.5256876374792493,0.012956741591589105,0.31683168316831684,0.024252373690922556,0.44224422442244227,0.012348704246778695,0.3428571428571428,0.04665694748158436,0.22857142857142856,0.06172133998483676,0.7037037037037037,0.05237828008789243,101.0,3
gpt_oss_120b,persona,atheist,religion,0.6864686468646864,0.012348704246778646,0.6726117524472865,0.018235672348380427,0.5145151326212043,0.005891763494806933,0.36303630363036304,0.04148450524744732,0.4488448844884489,0.030606001635299338,0.38095238095238093,0.04856209060564557,0.20952380952380953,0.013468700594029466,0.7777777777777778,0.0,101.0,3
gpt_oss_120b,persona,hindu,religion,0.6864686468646864,0.004667371492980464,0.6667132278259809,0.0072116340219604185,0.510201083139025,0.007228640456895021,0.40264026402640263,0.012348704246778674,0.4554455445544554,0.021388583163062247,0.40952380952380946,0.04856209060564556,0.20952380952380953,0.0356348322549899,0.8148148148148148,0.05237828008789238,101.0,3
gpt_oss_120b,baseline,baseline,other,0.5725490196078432,0.022183742154872104,0.5687429995193778,0.025395941769467644,0.5603492719957729,0.02506562083478417,0.5450980392156862,0.014673166222642905,0.607843137254902,0.019996154955265803,0.3194444444444444,0.009820927516479817,0.25,0.029462782549439494,0.35185185185185186,0.05237828008789241,85.0,3
gpt_oss_120b,persona,15,other,0.5647058823529412,0.01663780661615405,0.5612726581184994,0.02066835869554506,0.5471786090656642,0.011280887640140286,0.5450980392156862,0.014673166222642905,0.592156862745098,0.014673166222642944,0.27777777777777773,0.009820927516479845,0.2916666666666667,0.04500514373894349,0.4259259259259259,0.02618914004394619,85.0,3
gpt_oss_120b,persona,35,other,0.5450980392156862,0.011091871077436052,0.5427589633019563,0.01041958987077012,0.5233711068164438,0.01170785569968582,0.5725490196078431,0.011091871077436052,0.6352941176470588,0.01921168425712294,0.3125,0.01701034543599428,0.2638888888888889,0.025983731852596826,0.48148148148148145,0.026189140043946214,85.0,3
gpt_oss_120b,persona,65,other,0.5607843137254902,0.005545935538718,0.5606899312600412,0.0049053407506186265,0.5369381285711606,0.007612614263507084,0.5490196078431372,0.027729677693590107,0.5882352941176471,0.016637806616154105,0.2638888888888889,0.019641855032959663,0.2916666666666667,0.0170103454359943,0.5,0.04536092116265147,85.0,3
gpt_oss_120b,persona,no_formal_education,other,0.6235294117647059,0.009605842128561448,0.6259299183116932,0.007680168661081331,0.6077326552979626,0.015395731367104263,0.49411764705882355,0.04187089510600515,0.5333333333333333,0.038821548771026115,0.27777777777777773,0.051967463705193624,0.2152777777777778,0.05973836991001825,0.3703703703703704,0.06928995160692482,85.0,3
gpt_oss_120b,persona,high_school_education,other,0.5529411764705882,0.03463435633854059,0.550686920685496,0.03562114881239834,0.5346076602277609,0.03409369042208731,0.5529411764705882,0.03463435633854055,0.6078431372549019,0.04539543883447145,0.2847222222222222,0.019641855032959663,0.2916666666666667,0.02946278254943948,0.4444444444444444,0.045360921162651446,85.0,3
gpt_oss_120b,persona,higher_education,other,0.5333333333333333,0.014673166222642905,0.5292127059230082,0.01634723568302756,0.5105113937063906,0.01826451269593118,0.611764705882353,0.02541466940552103,0.6509803921568628,0.03373460889036321,0.3263888888888889,0.03540985773328322,0.2708333333333333,0.029462782549439494,0.5185185185185185,0.026189140043946214,85.0,3
gpt_oss_120b,persona,male,other,0.5529411764705882,0.016637806616154053,0.5488085578263692,0.017343867179689065,0.5388073149197306,0.013733894420476444,0.5607843137254902,0.005545935538718,0.615686274509804,0.014673166222642895,0.2916666666666667,0.0170103454359943,0.29861111111111116,0.04280843057617345,0.4259259259259259,0.02618914004394619,85.0,3
gpt_oss_120b,persona,female,other,0.5490196078431372,0.014673166222642905,0.5448517837064227,0.017581166119595613,0.5314041027001061,0.012595964834903267,0.6,0.02881752638568444,0.6392156862745099,0.030878462251026705,0.3333333333333333,0.02946278254943948,0.2569444444444444,0.009820927516479817,0.46296296296296297,0.026189140043946214,85.0,3
gpt_oss_120b,persona,not_lonely,other,0.5568627450980392,0.005545935538718,0.5562816879490943,0.005252045192976441,0.5376943901600653,0.010564583792974161,0.5607843137254902,0.01999615495526584,0.607843137254902,0.019996154955265803,0.2916666666666667,0.02946278254943948,0.27777777777777773,0.025983731852596816,0.46296296296296297,0.06928995160692485,85.0,3
gpt_oss_120b,persona,somewhat_lonely,other,0.5764705882352941,0.0,0.5738796041757053,0.004364820646341655,0.5627847873923907,0.00524144122894665,0.5450980392156862,0.0433151412438716,0.592156862745098,0.024174172560662656,0.29861111111111116,0.04280843057617345,0.26388888888888884,0.05973836991001823,0.3888888888888889,0.09072184232530289,85.0,3
gpt_oss_120b,persona,left-wing,other,0.5529411764705882,0.016637806616154053,0.5477075606925448,0.01839100435935206,0.5349643491385793,0.020015463403691272,0.5764705882352941,0.009605842128561493,0.6313725490196078,0.005545935538718,0.3263888888888889,0.025983731852596812,0.2569444444444444,0.05196746370519363,0.4259259259259259,0.06928995160692485,85.0,3
gpt_oss_120b,persona,right-wing,other,0.5882352941176471,0.04401949866792876,0.5937266862220423,0.042006484884892635,0.5673733221101642,0.04470380972694948,0.407843137254902,0.024174172560662656,0.5647058823529412,0.04401949866792874,0.26388888888888884,0.009820927516479817,0.2222222222222222,0.042808430576173444,0.29629629629629634,0.02618914004394619,85.0,3
gpt_oss_120b,persona,centrist,other,0.5647058823529411,0.025414669405521017,0.5635292378540715,0.025209302223365912,0.5481779233809704,0.023831184403384595,0.5098039215686275,0.03087846225102672,0.5725490196078432,0.03636713135488512,0.24305555555555558,0.025983731852596805,0.3194444444444444,0.035409857733283236,0.40740740740740744,0.02618914004394619,85.0,3
gpt_oss_120b,persona,white,other,0.5647058823529413,0.025414669405521013,0.5631514980957308,0.024630891713385332,0.5498226019730378,0.02476305162830916,0.5333333333333333,0.005545935538718,0.5882352941176471,0.016637806616154105,0.2708333333333333,0.0170103454359943,0.2986111111111111,0.04280843057617345,0.4074074074074074,0.02618914004394619,85.0,3
gpt_oss_120b,persona,black,other,0.6,0.016637806616154105,0.6047616781906595,0.01379205339002555,0.5761187639236419,0.02626661802287856,0.4666666666666666,0.011091871077436052,0.5294117647058824,0.0,0.22916666666666666,0.02946278254943948,0.2638888888888889,0.019641855032959663,0.4259259259259259,0.09442628728875528,85.0,3
gpt_oss_120b,persona,asian,other,0.5725490196078431,0.011091871077436052,0.5744261945096564,0.009373916811852262,0.5494988249522078,0.01641382514987995,0.5294117647058824,0.03463435633854057,0.5843137254901961,0.024174172560662656,0.2777777777777778,0.049104637582399135,0.2569444444444444,0.03928371006591931,0.46296296296296297,0.05237828008789241,85.0,3
gpt_oss_120b,persona,christian,other,0.5607843137254902,0.005545935538718,0.5596070530243992,0.005705227556690233,0.5368735027247505,0.006998635725786998,0.5490196078431372,0.005545935538718052,0.596078431372549,0.005545935538718,0.27777777777777773,0.009820927516479845,0.27777777777777773,0.009820927516479845,0.48148148148148145,0.026189140043946214,85.0,3
gpt_oss_120b,persona,muslim,other,0.596078431372549,0.014673166222642944,0.5965564605722412,0.01634630545822915,0.56675344770549,0.008403223566328152,0.4823529411764706,0.009605842128561493,0.5450980392156862,0.014673166222642905,0.25,0.01701034543599429,0.24305555555555558,0.04280843057617345,0.4444444444444444,0.045360921162651446,85.0,3
gpt_oss_120b,persona,jewish,other,0.5843137254901961,0.027729677693590107,0.586290973887223,0.027826099438370666,0.5610176862391123,0.02629874509370643,0.49019607843137253,0.029346332445285825,0.5607843137254902,0.011091871077436,0.2569444444444445,0.042808430576173444,0.2569444444444444,0.08038775626937655,0.4259259259259259,0.05237828008789241,85.0,3
gpt_oss_120b,persona,atheist,other,0.5882352941176471,0.009605842128561493,0.590234946269227,0.010574052305582947,0.5657722445173783,0.014855735796192744,0.5411764705882353,0.01921168425712294,0.5803921568627451,0.011091871077436052,0.2986111111111111,0.03540985773328322,0.2222222222222222,0.035409857733283215,0.46296296296296297,0.026189140043946214,85.0,3
gpt_oss_120b,persona,hindu,other,0.5764705882352942,0.03842336851424593,0.5782040002893797,0.038086882336053285,0.55712616323247,0.04128268137518253,0.49411764705882355,0.01663780661615405,0.5647058823529413,0.03463435633854054,0.24999999999999997,0.01701034543599429,0.28472222222222227,0.04280843057617345,0.40740740740740744,0.06928995160692485,85.0,3
gpt_oss_120b,baseline,baseline,none,0.4115646258503401,0.01001333431556444,0.5202122749145407,0.01150059276164443,0.2919726788105726,0.0032921536180213684,0.808390022675737,0.003206833474768927,0.8310657596371883,0.0032068334747689265,0.2671660424469413,0.012358920020738637,0.3433208489388265,0.02564624042968058,0.3703703703703704,0.026189140043946214,294.0,3
gpt_oss_120b,persona,15,none,0.4149659863945578,0.0154627910396665,0.5250745230452614,0.01369072477152332,0.2912176699518712,0.01269413314649111,0.7993197278911565,0.01546279103966652,0.8242630385487528,0.018069588946155606,0.2634207240948814,0.003531120005925313,0.34082397003745313,0.010593360017775992,0.38888888888888884,0.045360921162651446,294.0,3
gpt_oss_120b,persona,35,none,0.41043083900226757,0.008927446569174399,0.5247933345960596,0.012659611134125047,0.280580927094963,0.003822383237289776,0.8276643990929706,0.02394411800673794,0.854875283446712,0.023944118006737933,0.29213483146067415,0.021186720035551984,0.3108614232209738,0.02308769289501488,0.46296296296296297,0.06928995160692486,294.0,3
gpt_oss_120b,persona,65,none,0.3854875283446712,0.004242241935117852,0.4988705033686036,0.0053620969864766705,0.26886361750141247,0.002703631114168268,0.8469387755102041,0.016893043566611463,0.8718820861678004,0.018069588946155606,0.2833957553058677,0.018684930770406696,0.34706616729088635,0.01684236899279907,0.48148148148148145,0.06928995160692485,294.0,3
gpt_oss_120b,persona,no_formal_education,none,0.4263038548752834,0.005781201262576835,0.535228835447458,0.00818946983449722,0.2995625394794143,0.001111418899718715,0.7766439909297053,0.0016034167373844633,0.8038548752834468,0.0016034167373844633,0.2534332084893883,0.007695897631671617,0.3408239700374532,0.01702644406614963,0.3333333333333333,0.045360921162651446,294.0,3
gpt_oss_120b,persona,high_school_education,none,0.39909297052154197,0.008484483870235704,0.5121396102834775,0.00902508428973268,0.2781609258791878,0.004166168540356276,0.8253968253968255,0.011223917161691244,0.8503401360544217,0.010013334315564414,0.2746566791510612,0.009830222064933595,0.3433208489388265,0.014451731464157595,0.4444444444444444,0.045360921162651446,294.0,3
gpt_oss_120b,persona,higher_education,none,0.4024943310657596,0.006989131522640571,0.5135252748900966,0.007515141868711707,0.2824851930364674,0.003349715380898221,0.8299319727891157,0.002777199254856214,0.8548752834467118,0.004242241935117852,0.2833957553058677,0.007062240011850652,0.3333333333333333,0.014013698077805038,0.4074074074074074,0.05237828008789241,294.0,3
gpt_oss_120b,persona,male,none,0.41269841269841273,0.012523085053500287,0.526391931481425,0.011440879242691236,0.28342733895645206,0.008613752605820783,0.808390022675737,0.0016034167373844633,0.8378684807256236,0.004242241935117852,0.2759051186017478,0.015692640561768452,0.32584269662921345,0.028027396155610045,0.4259259259259259,0.02618914004394619,294.0,3
gpt_oss_120b,persona,female,none,0.4070294784580499,0.008017083686922315,0.5227652258884729,0.007346335348235204,0.27868215458132173,0.005538148175687204,0.8344671201814059,0.004242241935117852,0.8571428571428571,0.007347778569623432,0.29088639200998756,0.007062240011850652,0.31585518102372034,0.013789464440932899,0.5,0.04536092116265147,294.0,3
gpt_oss_120b,persona,not_lonely,none,0.4263038548752835,0.00848448387023568,0.5368186368609734,0.007166283527094169,0.2987944757660121,0.006908407952552812,0.8072562358276644,0.020090754134545773,0.8276643990929706,0.015295620819990993,0.27965043695380776,0.012358920020738663,0.3146067415730337,0.011025918684554117,0.38888888888888884,0.07856742013183862,294.0,3
gpt_oss_120b,persona,somewhat_lonely,none,0.39909297052154197,0.006413666949537853,0.5098103319131716,0.007221245571692451,0.2818443944999541,0.0037671709114288445,0.8140589569160998,0.01603416737384463,0.839002267573696,0.013978263045281094,0.26217228464419473,0.010593360017775992,0.35830212234706615,0.009342465385203353,0.4074074074074074,0.05237828008789241,294.0,3
gpt_oss_120b,persona,left-wing,none,0.3968253968253968,0.010514306684235503,0.5143785458898082,0.014698439627394326,0.2670611108099374,0.006789454279578508,0.8537414965986395,0.012105530897994645,0.8809523809523809,0.012726725805353556,0.30586766541822724,0.006365817120590233,0.3071161048689139,0.019097451361770726,0.5370370370370371,0.06928995160692487,294.0,3
gpt_oss_120b,persona,right-wing,none,0.42970521541950113,0.01282733389907568,0.5439316618886721,0.010507441787073345,0.28651823900727447,0.009981756521052576,0.7698412698412698,0.02809413082395435,0.8197278911564626,0.02649279239353268,0.2746566791510612,0.015084951277895855,0.3046192259675406,0.004671232692601661,0.3148148148148148,0.05237828008789241,294.0,3
gpt_oss_120b,persona,centrist,none,0.39909297052154197,0.011223917161691244,0.5125021405110984,0.012825083227750224,0.2766680224332874,0.008544116460951753,0.8095238095238096,0.005554398509712428,0.8390022675736962,0.008484483870235655,0.26217228464419473,0.008090812357562866,0.3545568039950062,0.021478964462029036,0.4259259259259259,0.06928995160692485,294.0,3
gpt_oss_120b,persona,white,none,0.42290249433106575,0.020471054518444203,0.5381427739607988,0.016093018323509213,0.2877503242482684,0.017321692263728004,0.7913832199546486,0.009753203250615234,0.81859410430839,0.008017083686922315,0.26591760299625467,0.014013698077805033,0.32334581772784016,0.029701316487816033,0.46296296296296297,0.11415581486979588,294.0,3
gpt_oss_120b,persona,black,none,0.4489795918367347,0.014695557139246864,0.5582469042014682,0.01443329449557235,0.32108296043652024,0.008540690441592122,0.6836734693877551,0.024051251060766946,0.7063492063492064,0.022618976579659892,0.1710362047440699,0.008827800014813337,0.39950062421972526,0.007695897631671625,0.35185185185185186,0.05237828008789241,294.0,3
gpt_oss_120b,persona,asian,none,0.40816326530612246,0.005554398509712428,0.5245156198215208,0.0085000165966314,0.2768860186990694,0.001407890780094892,0.8208616780045351,0.01252308505350031,0.8458049886621315,0.01529562081999095,0.27965043695380776,0.01508495127789583,0.32334581772784027,0.016842368992799048,0.5185185185185185,0.05237828008789243,294.0,3
gpt_oss_120b,persona,christian,none,0.4013605442176871,0.012726725805353556,0.5146916185405225,0.013582212499674465,0.2778636886276363,0.006459348979166474,0.8231292517006802,0.01388599627428107,0.8480725623582767,0.014251479693850913,0.2746566791510612,0.0017655600029626698,0.33957553058676654,0.013789464440932899,0.46296296296296297,0.026189140043946214,294.0,3
gpt_oss_120b,persona,muslim,none,0.43764172335600904,0.011562402525153694,0.5519537828575434,0.012339416519353406,0.2949879178334714,0.004548012878522067,0.7551020408163266,0.014695557139246813,0.7868480725623582,0.013978263045281143,0.24719101123595508,0.006116079257885592,0.32584269662921345,0.013329685707904264,0.4259259259259259,0.02618914004394619,294.0,3
gpt_oss_120b,persona,jewish,none,0.4387755102040816,0.010013334315564464,0.5538251776732247,0.007786503987781353,0.2953134567188755,0.008930832546556026,0.7426303854875284,0.013699598609517619,0.776643990929705,0.01369959860951767,0.23720349563046192,0.011577551180394132,0.33458177278401996,0.013789464440932923,0.4074074074074074,0.05237828008789241,294.0,3
gpt_oss_120b,persona,atheist,none,0.41496598639455784,0.007347778569623407,0.53271362218364,0.007399778035224949,0.2798828300358901,0.0033779028357014706,0.8106575963718821,0.008927446569174399,0.8356009070294785,0.00578120126257686,0.2759051186017478,0.007062240011850679,0.3196004993757802,0.013789464440932899,0.5185185185185185,0.026189140043946214,294.0,3
gpt_oss_120b,persona,hindu,none,0.4115646258503401,0.01944039478399347,0.5266632550649794,0.019294041358346514,0.28170980735774953,0.01167972440159682,0.7823129251700681,0.014430750636460168,0.8117913832199547,0.016272902601368863,0.24594257178526843,0.003531120005925326,0.3545568039950062,0.022952280038514655,0.46296296296296297,0.026189140043946214,294.0,3
gpt_oss_120b,baseline,baseline,all,0.526,0.005887840577551903,0.5312465308115342,0.005492541554366169,0.488351198973537,0.001982744909076297,0.5653333333333334,0.005249338582674494,0.6426666666666666,0.0009428090415820641,0.2679955703211517,0.010269787924137007,0.3388704318936877,0.021530699994710495,0.5155555555555555,0.016629588385661954,500.0,3
