model,run,group,persona_code,token_f1,iou_f1,n_eval,missing,gt_total
mistral_medium,r2,BY,45_m_b,0.5264491805407134,0.4144486692015209,263,0,263
mistral_medium,r2,BY,45_m_l,0.5186580623950002,0.41064638783269963,263,0,263
mistral_medium,r2,BY,45_m_w,0.5225098138548563,0.4144486692015209,263,0,263
mistral_medium,r2,BY,45_f_b,0.5174705685101232,0.39543726235741444,263,0,263
mistral_medium,r2,BY,45_f_l,0.5257459392747522,0.41825095057034223,263,0,263
mistral_medium,r2,BY,45_f_w,0.5128640254222558,0.40304182509505704,263,0,263
mistral_medium,r2,LO,25_m_b,0.5349249560476805,0.3574144486692015,263,0,263
mistral_medium,r2,LO,25_m_l,0.5399424030153281,0.3574144486692015,263,0,263
mistral_medium,r2,LO,25_m_w,0.5445687782867964,0.3612167300380228,263,0,263
mistral_medium,r2,LO,25_f_b,0.5433796074124309,0.38022813688212925,263,0,263
mistral_medium,r2,LO,25_f_l,0.5480915984790046,0.3650190114068441,263,0,263
mistral_medium,r2,LO,25_f_w,0.5342186057404826,0.34980988593155893,263,0,263
mistral_medium,r2,LO,45_m_b,0.5407958409765886,0.3688212927756654,263,0,263
mistral_medium,r2,LO,45_m_l,0.5424552472023535,0.3612167300380228,263,0,263
mistral_medium,r2,LO,45_m_w,0.5358551416178573,0.35361216730038025,263,0,263
mistral_medium,r2,LO,45_f_b,0.5379663187780076,0.34220532319391633,263,0,263
mistral_medium,r2,LO,45_f_l,0.5354573005918157,0.34220532319391633,263,0,263
mistral_medium,r2,LO,45_f_w,0.5437038855223524,0.3574144486692015,263,0,263
mistral_medium,r2,LY,25_m_b,0.5625343523744328,0.43346007604562736,263,0,263
mistral_medium,r2,LY,25_m_l,0.5703808649791458,0.46387832699619774,263,0,263
mistral_medium,r2,LY,25_m_w,0.5538944660521059,0.41064638783269963,263,0,263
mistral_medium,r2,LY,25_f_b,0.5631238576776487,0.43346007604562736,263,0,263
mistral_medium,r2,LY,25_f_l,0.568956723062473,0.45627376425855515,263,0,263
mistral_medium,r2,LY,25_f_w,0.5528956941446123,0.41825095057034223,263,0,263
mistral_medium,r2,LY,45_m_b,0.5561989459383776,0.4296577946768061,263,0,263
mistral_medium,r2,LY,45_m_l,0.5657774085996237,0.4220532319391635,263,0,263
mistral_medium,r2,LY,45_m_w,0.5683195387956992,0.4448669201520912,263,0,263
mistral_medium,r2,LY,45_f_b,0.5563083839608579,0.41825095057034223,263,0,263
mistral_medium,r2,LY,45_f_l,0.5702629804282486,0.4448669201520912,263,0,263
mistral_medium,r2,LY,45_f_w,0.5534393989354945,0.40304182509505704,263,0,263
mistral_medium,r2,WO,25_m_b,0.6258246752069906,0.532319391634981,263,0,263
mistral_medium,r2,WO,25_m_l,0.6371307203744829,0.55893536121673,263,0,263
mistral_medium,r2,WO,25_m_w,0.6246851992520214,0.5285171102661597,263,0,263
mistral_medium,r2,WO,25_f_b,0.629552894541241,0.532319391634981,263,0,263
mistral_medium,r2,WO,25_f_l,0.6322100219668433,0.5627376425855514,263,0,263
mistral_medium,r2,WO,25_f_w,0.6249206770561223,0.532319391634981,263,0,263
mistral_medium,r2,WO,45_m_b,0.6324502501714457,0.5437262357414449,263,0,263
mistral_medium,r2,WO,45_m_l,0.6249277365247208,0.5513307984790875,263,0,263
mistral_medium,r2,WO,45_m_w,0.6337293810498581,0.5513307984790875,263,0,263
mistral_medium,r2,WO,45_f_b,0.6212123745593577,0.5285171102661597,263,0,263
mistral_medium,r2,WO,45_f_l,0.6342961423310406,0.5513307984790875,263,0,263
mistral_medium,r2,WO,45_f_w,0.630446264320144,0.5399239543726235,263,0,263
mistral_medium,r2,WY,25_m_b,0.5575689121616679,0.4144486692015209,263,0,263
mistral_medium,r2,WY,25_m_l,0.5694282341265751,0.42585551330798477,263,0,263
mistral_medium,r2,WY,25_m_w,0.5753762597872008,0.4372623574144487,263,0,263
mistral_medium,r2,WY,25_f_b,0.5669544945578803,0.42585551330798477,263,0,263
mistral_medium,r2,WY,25_f_l,0.5649657482016235,0.4144486692015209,263,0,263
mistral_medium,r2,WY,25_f_w,0.5709046351331726,0.43346007604562736,263,0,263
mistral_medium,r2,WY,45_m_b,0.5680595392422492,0.4220532319391635,263,0,263
mistral_medium,r2,WY,45_m_l,0.5676423003319143,0.4144486692015209,263,0,263
mistral_medium,r2,WY,45_m_w,0.5768564457577868,0.44106463878326996,263,0,263
mistral_medium,r2,WY,45_f_b,0.5619325426784021,0.39923954372623577,263,0,263
mistral_medium,r2,WY,45_f_l,0.564761011118826,0.4372623574144487,263,0,263
mistral_medium,r2,WY,45_f_w,0.572488723559366,0.4220532319391635,263,0,263
mistral_medium,r3,BO,25_m_b,0.5873259700141125,0.44866920152091255,263,0,263
mistral_medium,r3,BO,25_m_l,0.6012668328377067,0.467680608365019,263,0,263
mistral_medium,r3,BO,25_m_w,0.6015960381448088,0.4600760456273764,263,0,263
mistral_medium,r3,BO,25_f_b,0.5849655074390174,0.44866920152091255,263,0,263
mistral_medium,r3,BO,25_f_l,0.5854482881117278,0.44106463878326996,263,0,263
mistral_medium,r3,BO,25_f_w,0.6053966144430014,0.4752851711026616,263,0,263
mistral_medium,r3,BO,45_m_b,0.5862339979735481,0.44106463878326996,263,0,263
mistral_medium,r3,BO,45_m_l,0.5962776089082823,0.4600760456273764,263,0,263
mistral_medium,r3,BO,45_m_w,0.5986278789259816,0.46387832699619774,263,0,263
mistral_medium,r3,BO,45_f_b,0.5958268702589595,0.4524714828897338,263,0,263
mistral_medium,r3,BO,45_f_l,0.5935514219204256,0.4448669201520912,263,0,263
mistral_medium,r3,BO,45_f_w,0.5873713702969825,0.45627376425855515,263,0,263
mistral_medium,r3,BY,25_m_b,0.5215606354599749,0.39923954372623577,263,0,263
mistral_medium,r3,BY,25_m_l,0.5280471518487129,0.41064638783269963,263,0,263
mistral_medium,r3,BY,25_m_w,0.529276287870886,0.41064638783269963,263,0,263
mistral_medium,r3,BY,25_f_b,0.5170941492832761,0.39923954372623577,263,0,263
mistral_medium,r3,BY,25_f_l,0.5234169477155268,0.41064638783269963,263,0,263
mistral_medium,r3,BY,25_f_w,0.522317431038958,0.41825095057034223,263,0,263
mistral_medium,r3,BY,45_m_b,0.521317259396685,0.39923954372623577,263,0,263
mistral_medium,r3,BY,45_m_l,0.5311104716805093,0.4296577946768061,263,0,263
mistral_medium,r3,BY,45_m_w,0.528889877703107,0.42585551330798477,263,0,263
mistral_medium,r3,BY,45_f_b,0.5257014072697014,0.4068441064638783,263,0,263
mistral_medium,r3,BY,45_f_l,0.5243605397435636,0.39923954372623577,263,0,263
mistral_medium,r3,BY,45_f_w,0.5206366489740337,0.41064638783269963,263,0,263
mistral_medium,r3,LO,25_m_b,0.5401844980162481,0.3650190114068441,263,0,263
mistral_medium,r3,LO,25_m_l,0.551641342426248,0.3688212927756654,263,0,263
mistral_medium,r3,LO,25_m_w,0.5496245213890145,0.3726235741444867,263,0,263
mistral_medium,r3,LO,25_f_b,0.5376837236635467,0.3574144486692015,263,0,263
mistral_medium,r3,LO,25_f_l,0.544472327724184,0.35361216730038025,263,0,263
mistral_medium,r3,LO,25_f_w,0.5417741846378951,0.3574144486692015,263,0,263
mistral_medium,r3,LO,45_m_b,0.5403289183322162,0.3688212927756654,263,0,263
mistral_medium,r3,LO,45_m_l,0.5460569093899602,0.3650190114068441,263,0,263
mistral_medium,r3,LO,45_m_w,0.544950379899551,0.3650190114068441,263,0,263
mistral_medium,r3,LO,45_f_b,0.5454541128157571,0.3688212927756654,263,0,263
mistral_medium,r3,LO,45_f_l,0.536782992727787,0.3574144486692015,263,0,263
mistral_medium,r3,LO,45_f_w,0.5479930579182205,0.376425855513308,263,0,263
mistral_medium,r3,LY,25_m_b,0.5659478474648812,0.44106463878326996,263,0,263
mistral_medium,r3,LY,25_m_l,0.5702893400167395,0.45627376425855515,263,0,263
mistral_medium,r3,LY,25_m_w,0.5716729022727842,0.43346007604562736,263,0,263
mistral_medium,r3,LY,25_f_b,0.5640319179068898,0.44106463878326996,263,0,263
mistral_medium,r3,LY,25_f_l,0.5636212983448308,0.4372623574144487,263,0,263
mistral_medium,r3,LY,25_f_w,0.5675541171209161,0.45627376425855515,263,0,263
mistral_medium,r3,LY,45_m_b,0.5487929061745764,0.40304182509505704,263,0,263
mistral_medium,r3,LY,45_m_l,0.5664636371357463,0.44106463878326996,263,0,263
mistral_medium,r3,LY,45_m_w,0.5721388034481771,0.4524714828897338,263,0,263
mistral_medium,r3,LY,45_f_b,0.5727289342532018,0.4372623574144487,263,0,263
mistral_medium,r3,LY,45_f_l,0.5577481791680897,0.4220532319391635,263,0,263
mistral_medium,r3,LY,45_f_w,0.5559496874189144,0.42585551330798477,263,0,263
mistral_medium,r3,WO,25_m_b,0.6222588197946947,0.5247148288973384,263,0,263
mistral_medium,r3,WO,25_m_l,0.6411380334963236,0.55893536121673,263,0,263
mistral_medium,r3,WO,25_m_w,0.63527742851465,0.5437262357414449,263,0,263
mistral_medium,r3,WO,25_f_b,0.6302251128023654,0.5399239543726235,263,0,263
mistral_medium,r3,WO,25_f_l,0.6337071657160698,0.5513307984790875,263,0,263
mistral_medium,r3,WO,25_f_w,0.6325066510909733,0.5513307984790875,263,0,263
mistral_medium,r3,WO,45_m_b,0.6236706608485433,0.5361216730038023,263,0,263
mistral_medium,r3,WO,45_m_l,0.6415174725457907,0.5741444866920152,263,0,263
mistral_medium,r3,WO,45_m_w,0.6341786247279291,0.5475285171102662,263,0,263
mistral_medium,r3,WO,45_f_b,0.6369424500717731,0.5665399239543726,263,0,263
mistral_medium,r3,WO,45_f_l,0.6340594358934726,0.5551330798479087,263,0,263
mistral_medium,r3,WO,45_f_w,0.6289518043617566,0.5361216730038023,263,0,263
mistral_medium,r3,WY,25_m_b,0.5630769868292385,0.4220532319391635,263,0,263
mistral_medium,r3,WY,25_m_l,0.566223363721863,0.4068441064638783,263,0,263
mistral_medium,r3,WY,25_m_w,0.5802507458521068,0.44866920152091255,263,0,263
mistral_medium,r3,WY,25_f_b,0.5682322917481663,0.43346007604562736,263,0,263
mistral_medium,r3,WY,25_f_l,0.5638230601808752,0.41064638783269963,263,0,263
mistral_medium,r3,WY,25_f_w,0.5789335433545493,0.44106463878326996,263,0,263
mistral_medium,r3,WY,45_m_b,0.5623935321147766,0.4372623574144487,263,0,263
mistral_medium,r3,WY,45_m_l,0.5704005783053214,0.44106463878326996,263,0,263
mistral_medium,r3,WY,45_m_w,0.5804106822480203,0.4296577946768061,263,0,263
mistral_medium,r3,WY,45_f_b,0.5748794992391155,0.41825095057034223,263,0,263
mistral_medium,r3,WY,45_f_l,0.5723922483987348,0.4220532319391635,263,0,263
mistral_medium,r3,WY,45_f_w,0.5687654682262958,0.41825095057034223,263,0,263
qwen3_32b,r1,BO,25_m_b,0.5753704300077713,0.44866920152091255,263,0,263
qwen3_32b,r1,BO,25_m_l,0.5937836875769382,0.4600760456273764,263,0,263
qwen3_32b,r1,BO,25_f_b,0.5551209332286803,0.4448669201520912,263,0,263
qwen3_32b,r1,BO,25_f_l,0.5827728172766212,0.43346007604562736,263,0,263
qwen3_32b,r1,BO,25_f_w,0.592888430118281,0.467680608365019,263,0,263
qwen3_32b,r1,BO,45_m_b,0.5639831457101295,0.4296577946768061,263,0,263
qwen3_32b,r1,BO,45_m_l,0.5839438717193122,0.4524714828897338,263,0,263
qwen3_32b,r1,BO,45_m_w,0.5858408120490437,0.4790874524714829,263,0,263
qwen3_32b,r1,BO,45_f_l,0.5811409447055671,0.4828897338403042,263,0,263
qwen3_32b,r1,BO,25_m_w,0.5939121630907573,0.4828897338403042,263,0,263
qwen3_32b,r1,BO,45_f_b,0.5677294930563848,0.4448669201520912,263,0,263
qwen3_32b,r1,BO,45_f_w,0.5845946716790761,0.4524714828897338,263,0,263
qwen3_32b,r1,BY,25_m_b,0.490576881404025,0.33840304182509506,263,0,263
qwen3_32b,r1,BY,25_m_l,0.5057463091270333,0.33460076045627374,263,0,263
qwen3_32b,r1,BY,25_f_b,0.4964479339783936,0.3612167300380228,263,0,263
qwen3_32b,r1,BY,25_f_l,0.5143018489801147,0.3726235741444867,263,0,263
qwen3_32b,r1,BY,25_f_w,0.5129208944188046,0.376425855513308,263,0,263
qwen3_32b,r1,BY,45_m_b,0.4794362339723571,0.34600760456273766,263,0,263
qwen3_32b,r1,BY,45_m_l,0.4925287302377034,0.34220532319391633,263,0,263
qwen3_32b,r1,BY,45_m_w,0.5225043012667762,0.3916349809885932,263,0,263
qwen3_32b,r1,BY,45_f_l,0.49854531086558546,0.3612167300380228,263,0,263
qwen3_32b,r1,BY,25_m_w,0.5079608734010196,0.3840304182509506,263,0,263
qwen3_32b,r1,BY,45_f_b,0.5012817169711309,0.3726235741444867,263,0,263
qwen3_32b,r1,BY,45_f_w,0.5014621938414964,0.3574144486692015,263,0,263
qwen3_32b,r1,LO,25_m_b,0.53436026680243,0.41825095057034223,263,0,263
qwen3_32b,r1,LO,25_m_l,0.5407138439222903,0.376425855513308,263,0,263
qwen3_32b,r1,LO,25_f_b,0.5401197548518295,0.3916349809885932,263,0,263
qwen3_32b,r1,LO,25_f_l,0.5311122760038146,0.39543726235741444,263,0,263
qwen3_32b,r1,LO,25_f_w,0.5599678021992922,0.44106463878326996,263,0,263
qwen3_32b,r1,LO,45_m_b,0.5226709325898633,0.376425855513308,263,0,263
qwen3_32b,r1,LO,45_m_l,0.528663057878823,0.376425855513308,263,0,263
qwen3_32b,r1,LO,45_m_w,0.5257912753698458,0.3840304182509506,263,0,263
qwen3_32b,r1,LO,45_f_l,0.5383114413732787,0.3840304182509506,263,0,263
qwen3_32b,r1,LO,25_m_w,0.5505887545137568,0.4144486692015209,263,0,263
qwen3_32b,r1,LO,45_f_b,0.5230955252749404,0.376425855513308,263,0,263
qwen3_32b,r1,LO,45_f_w,0.5535090504521908,0.41064638783269963,263,0,263
qwen3_32b,r1,LY,25_m_b,0.5625057171185439,0.44106463878326996,263,0,263
qwen3_32b,r1,LY,25_m_l,0.5477058666036759,0.38783269961977185,263,0,263
qwen3_32b,r1,LY,25_f_b,0.5411029283008941,0.39543726235741444,263,0,263
qwen3_32b,r1,LY,25_f_l,0.5616347204194623,0.3916349809885932,263,0,263
qwen3_32b,r1,LY,25_f_w,0.5625736846716496,0.3916349809885932,263,0,263
qwen3_32b,r1,LY,45_m_b,0.5420026937475116,0.3840304182509506,263,0,263
qwen3_32b,r1,LY,45_m_l,0.5557271515212865,0.41064638783269963,263,0,263
qwen3_32b,r1,LY,45_m_w,0.5561540197381116,0.39923954372623577,263,0,263
qwen3_32b,r1,LY,45_f_l,0.5592842709536843,0.41064638783269963,263,0,263
qwen3_32b,r1,LY,25_m_w,0.5632572998448995,0.4220532319391635,263,0,263
qwen3_32b,r1,LY,45_f_b,0.5368051504195069,0.3650190114068441,263,0,263
qwen3_32b,r1,LY,45_f_w,0.5456617053010301,0.3726235741444867,263,0,263
qwen3_32b,r1,WO,25_m_b,0.6032052386469517,0.4828897338403042,263,0,263
qwen3_32b,r1,WO,25_m_l,0.6193800624461964,0.5247148288973384,263,0,263
qwen3_32b,r1,WO,25_f_b,0.5905350341061161,0.4866920152091255,263,0,263
qwen3_32b,r1,WO,25_f_l,0.6157264180147095,0.49429657794676807,263,0,263
qwen3_32b,r1,WO,25_f_w,0.6212458313714722,0.5057034220532319,263,0,263
qwen3_32b,r1,WO,45_m_b,0.5933555076948536,0.49429657794676807,263,0,263
qwen3_32b,r1,WO,45_m_l,0.6088654181389235,0.4790874524714829,263,0,263
qwen3_32b,r1,WO,45_m_w,0.6048577613787328,0.49809885931558934,263,0,263
qwen3_32b,r1,WO,45_f_l,0.6209897415571987,0.5095057034220533,263,0,263
qwen3_32b,r1,WO,25_m_w,0.631961207046847,0.5513307984790875,263,0,263
qwen3_32b,r1,WO,45_f_b,0.6002050848274711,0.5133079847908745,263,0,263
qwen3_32b,r1,WO,45_f_w,0.6172042981521271,0.5171102661596958,263,0,263
qwen3_32b,r1,WY,25_m_b,0.5634878829395542,0.43346007604562736,263,0,263
qwen3_32b,r1,WY,25_m_l,0.5761046083945709,0.44106463878326996,263,0,263
qwen3_32b,r1,WY,25_f_b,0.5577427299986514,0.43346007604562736,263,0,263
qwen3_32b,r1,WY,25_f_l,0.5881947975795463,0.4372623574144487,263,0,263
qwen3_32b,r1,WY,25_f_w,0.5914084900961144,0.4600760456273764,263,0,263
qwen3_32b,r1,WY,45_m_b,0.5682376780478583,0.4220532319391635,263,0,263
qwen3_32b,r1,WY,45_m_l,0.5632414516256589,0.4296577946768061,263,0,263
qwen3_32b,r1,WY,45_m_w,0.5698008532908299,0.43346007604562736,263,0,263
qwen3_32b,r1,WY,45_f_l,0.5986857688425433,0.4790874524714829,263,0,263
qwen3_32b,r1,WY,25_m_w,0.5858187270069697,0.45627376425855515,263,0,263
qwen3_32b,r1,WY,45_f_b,0.5623057611886715,0.40304182509505704,263,0,263
qwen3_32b,r1,WY,45_f_w,0.5902328904149412,0.44866920152091255,263,0,263
qwen3_32b,r2,BO,25_m_b,0.5706781403772374,0.44866920152091255,263,0,263
qwen3_32b,r2,BO,25_m_l,0.5883785490421534,0.46387832699619774,263,0,263
qwen3_32b,r2,BO,25_m_w,0.5745420749472219,0.44106463878326996,263,0,263
qwen3_32b,r2,BO,25_f_b,0.5634740133208908,0.43346007604562736,263,0,263
qwen3_32b,r2,BO,25_f_l,0.5778075183558103,0.45627376425855515,263,0,263
qwen3_32b,r2,BO,25_f_w,0.5923623245152861,0.45627376425855515,263,0,263
qwen3_32b,r2,BO,45_m_b,0.5630506704707106,0.44866920152091255,263,0,263
qwen3_32b,r2,BO,45_m_l,0.5871586539465722,0.45627376425855515,263,0,263
qwen3_32b,r2,BO,45_m_w,0.5766158955983212,0.44866920152091255,263,0,263
qwen3_32b,r2,BO,45_f_b,0.5772303465840115,0.43346007604562736,263,0,263
qwen3_32b,r2,BO,45_f_l,0.5866998091898442,0.4600760456273764,263,0,263
qwen3_32b,r2,BO,45_f_w,0.5886049044932743,0.4714828897338403,263,0,263
qwen3_32b,r2,BY,25_m_b,0.508329940616773,0.3612167300380228,263,0,263
qwen3_32b,r2,BY,25_m_l,0.5082336238180128,0.3840304182509506,263,0,263
qwen3_32b,r2,BY,25_m_w,0.4994936663825312,0.376425855513308,263,0,263
qwen3_32b,r2,BY,25_f_b,0.4824165475336914,0.33460076045627374,263,0,263
qwen3_32b,r2,BY,25_f_l,0.4914194271333747,0.3574144486692015,263,0,263
qwen3_32b,r2,BY,25_f_w,0.5038114328098968,0.376425855513308,263,0,263
qwen3_32b,r2,BY,45_m_b,0.47571966239254837,0.33840304182509506,263,0,263
qwen3_32b,r2,BY,45_m_l,0.49444909577255214,0.3612167300380228,263,0,263
qwen3_32b,r2,BY,45_m_w,0.486694339790041,0.33840304182509506,263,0,263
qwen3_32b,r2,BY,45_f_b,0.48218102033838545,0.34600760456273766,263,0,263
qwen3_32b,r2,BY,45_f_l,0.5019928522138674,0.3688212927756654,263,0,263
qwen3_32b,r2,BY,45_f_w,0.49895964846326357,0.3574144486692015,263,0,263
qwen3_32b,r2,LO,25_m_b,0.5299622775750136,0.3916349809885932,263,0,263
qwen3_32b,r2,LO,25_m_l,0.5358020031853745,0.3840304182509506,263,0,263
qwen3_32b,r2,LO,25_m_w,0.5600922345053863,0.43346007604562736,263,0,263
qwen3_32b,r2,LO,25_f_b,0.4926931887385521,0.35361216730038025,263,0,263
qwen3_32b,r2,LO,25_f_l,0.5312745434789251,0.376425855513308,263,0,263
qwen3_32b,r2,LO,25_f_w,0.544784871738016,0.39923954372623577,263,0,263
qwen3_32b,r2,LO,45_m_b,0.53359897225525,0.40304182509505704,263,0,263
qwen3_32b,r2,LO,45_m_l,0.5320566735641997,0.38022813688212925,263,0,263
qwen3_32b,r2,LO,45_m_w,0.541435414557792,0.3840304182509506,263,0,263
qwen3_32b,r2,LO,45_f_b,0.5418209218749924,0.38783269961977185,263,0,263
qwen3_32b,r2,LO,45_f_l,0.5354920770196152,0.39543726235741444,263,0,263
qwen3_32b,r2,LO,45_f_w,0.537569708873962,0.3916349809885932,263,0,263
qwen3_32b,r2,LY,25_m_b,0.5535564892832783,0.3916349809885932,263,0,263
qwen3_32b,r2,LY,25_m_l,0.5659112593567388,0.4220532319391635,263,0,263
qwen3_32b,r2,LY,25_m_w,0.566918540911231,0.4144486692015209,263,0,263
qwen3_32b,r2,LY,25_f_b,0.5342905866601145,0.3574144486692015,263,0,263
qwen3_32b,r2,LY,25_f_l,0.5519426053696732,0.3840304182509506,263,0,263
qwen3_32b,r2,LY,25_f_w,0.5573343752080867,0.40304182509505704,263,0,263
qwen3_32b,r2,LY,45_m_b,0.544017575563327,0.376425855513308,263,0,263
qwen3_32b,r2,LY,45_m_l,0.543607266035723,0.38783269961977185,263,0,263
qwen3_32b,r2,LY,45_m_w,0.552939706730805,0.3840304182509506,263,0,263
qwen3_32b,r2,LY,45_f_b,0.5530722438347013,0.40304182509505704,263,0,263
qwen3_32b,r2,LY,45_f_l,0.5636028165904902,0.4220532319391635,263,0,263
qwen3_32b,r2,LY,45_f_w,0.5601968337571464,0.41825095057034223,263,0,263
qwen3_32b,r2,WO,25_m_b,0.6119054620172941,0.5209125475285171,263,0,263
qwen3_32b,r2,WO,25_m_l,0.6295883697864659,0.5437262357414449,263,0,263
qwen3_32b,r2,WO,25_m_w,0.6183747851787168,0.5133079847908745,263,0,263
qwen3_32b,r2,WO,25_f_b,0.588549345842251,0.4752851711026616,263,0,263
qwen3_32b,r2,WO,25_f_l,0.6201507579106215,0.5209125475285171,263,0,263
qwen3_32b,r2,WO,25_f_w,0.6232199685426038,0.5247148288973384,263,0,263
qwen3_32b,r2,WO,45_m_b,0.5938090561006912,0.49429657794676807,263,0,263
qwen3_32b,r2,WO,45_m_l,0.6071605674180518,0.5019011406844106,263,0,263
qwen3_32b,r2,WO,45_m_w,0.5986842099056485,0.4714828897338403,263,0,263
qwen3_32b,r2,WO,45_f_b,0.6066571718729256,0.5057034220532319,263,0,263
qwen3_32b,r2,WO,45_f_l,0.6257042673683553,0.5513307984790875,263,0,263
qwen3_32b,r2,WO,45_f_w,0.6144798003625068,0.5133079847908745,263,0,263
qwen3_32b,r2,WY,25_m_b,0.587230168779834,0.4600760456273764,263,0,263
qwen3_32b,r2,WY,25_m_l,0.583932322188025,0.46387832699619774,263,0,263
qwen3_32b,r2,WY,25_m_w,0.595557370644761,0.46387832699619774,263,0,263
qwen3_32b,r2,WY,25_f_b,0.5367237704823463,0.376425855513308,263,0,263
qwen3_32b,r2,WY,25_f_l,0.5679839302509373,0.40304182509505704,263,0,263
qwen3_32b,r2,WY,25_f_w,0.5891887660329906,0.467680608365019,263,0,263
qwen3_32b,r2,WY,45_m_b,0.5601100978330259,0.4220532319391635,263,0,263
qwen3_32b,r2,WY,45_m_l,0.5722113401306215,0.43346007604562736,263,0,263
qwen3_32b,r2,WY,45_m_w,0.5827415764980068,0.467680608365019,263,0,263
qwen3_32b,r2,WY,45_f_b,0.5771871926755998,0.4372623574144487,263,0,263
qwen3_32b,r2,WY,45_f_l,0.5770182057477964,0.4372623574144487,263,0,263
qwen3_32b,r2,WY,45_f_w,0.5789986929416473,0.4714828897338403,263,0,263
qwen3_32b,r3,BO,25_m_b,0.5577667268212546,0.4372623574144487,263,0,263
qwen3_32b,r3,BO,25_f_b,0.5828628552183277,0.4752851711026616,263,0,263
qwen3_32b,r3,BO,45_m_b,0.5616353734867391,0.40304182509505704,263,0,263
qwen3_32b,r3,BO,25_m_l,0.5881718765000203,0.4752851711026616,263,0,263
qwen3_32b,r3,BO,25_m_w,0.612657796600221,0.5057034220532319,263,0,263
qwen3_32b,r3,BO,25_f_l,0.5774328327461807,0.4372623574144487,263,0,263
qwen3_32b,r3,BO,25_f_w,0.5994065087371993,0.49429657794676807,263,0,263
qwen3_32b,r3,BO,45_m_l,0.5730887945621261,0.4296577946768061,263,0,263
qwen3_32b,r3,BO,45_m_w,0.5921563055166748,0.4752851711026616,263,0,263
qwen3_32b,r3,BO,45_f_b,0.5767550379586974,0.4600760456273764,263,0,263
qwen3_32b,r3,BO,45_f_w,0.5821085624196907,0.45627376425855515,263,0,263
qwen3_32b,r3,BO,45_f_l,0.5818648012673351,0.44106463878326996,263,0,263
qwen3_32b,r3,BY,25_m_b,0.4822284668645309,0.33079847908745247,263,0,263
qwen3_32b,r3,BY,25_f_b,0.49709235697332393,0.376425855513308,263,0,263
qwen3_32b,r3,BY,45_m_b,0.49177581521870484,0.34980988593155893,263,0,263
qwen3_32b,r3,BY,25_m_l,0.5032821251739559,0.376425855513308,263,0,263
qwen3_32b,r3,BY,25_m_w,0.5201330485712312,0.38022813688212925,263,0,263
qwen3_32b,r3,BY,25_f_l,0.5104353485360384,0.3574144486692015,263,0,263
qwen3_32b,r3,BY,25_f_w,0.5127670534807052,0.38022813688212925,263,0,263
qwen3_32b,r3,BY,45_m_l,0.512678541079203,0.3726235741444867,263,0,263
qwen3_32b,r3,BY,45_m_w,0.5016905758558987,0.38022813688212925,263,0,263
qwen3_32b,r3,BY,45_f_b,0.5059089198031387,0.38022813688212925,263,0,263
qwen3_32b,r3,BY,45_f_w,0.5128691738310921,0.3688212927756654,263,0,263
qwen3_32b,r3,BY,45_f_l,0.5041731439274945,0.3574144486692015,263,0,263
qwen3_32b,r3,LO,25_m_b,0.5201507755372935,0.39543726235741444,263,0,263
qwen3_32b,r3,LO,25_f_b,0.5467731171949507,0.4144486692015209,263,0,263
qwen3_32b,r3,LO,45_m_b,0.5276381226725468,0.3612167300380228,263,0,263
qwen3_32b,r3,LO,25_m_l,0.5387950464022577,0.3726235741444867,263,0,263
qwen3_32b,r3,LO,25_m_w,0.562873347387232,0.4296577946768061,263,0,263
qwen3_32b,r3,LO,25_f_l,0.5348195057950205,0.3840304182509506,263,0,263
qwen3_32b,r3,LO,25_f_w,0.5526464650933449,0.3916349809885932,263,0,263
qwen3_32b,r3,LO,45_m_l,0.5314144343494308,0.3612167300380228,263,0,263
qwen3_32b,r3,LO,45_m_w,0.5349944155833575,0.3650190114068441,263,0,263
qwen3_32b,r3,LO,45_f_b,0.5453682556822598,0.4144486692015209,263,0,263
qwen3_32b,r3,LO,45_f_w,0.5422986028504968,0.41064638783269963,263,0,263
qwen3_32b,r3,LO,45_f_l,0.5404029398227999,0.38022813688212925,263,0,263
qwen3_32b,r3,LY,25_m_b,0.5298722654289525,0.376425855513308,263,0,263
qwen3_32b,r3,LY,25_f_b,0.5697358832769608,0.4220532319391635,263,0,263
qwen3_32b,r3,LY,45_m_b,0.5465037912811876,0.41064638783269963,263,0,263
qwen3_32b,r3,LY,25_m_l,0.574045083746493,0.4448669201520912,263,0,263
qwen3_32b,r3,LY,25_m_w,0.5862385785383819,0.4372623574144487,263,0,263
qwen3_32b,r3,LY,25_f_l,0.5559636930074012,0.39923954372623577,263,0,263
qwen3_32b,r3,LY,25_f_w,0.563913417660725,0.40304182509505704,263,0,263
qwen3_32b,r3,LY,45_m_l,0.5576279025333751,0.4068441064638783,263,0,263
qwen3_32b,r3,LY,45_m_w,0.5547189141284425,0.4068441064638783,263,0,263
qwen3_32b,r3,LY,45_f_b,0.5612179078355847,0.43346007604562736,263,0,263
qwen3_32b,r3,LY,45_f_w,0.5583741984541402,0.39543726235741444,263,0,263
qwen3_32b,r3,LY,45_f_l,0.542760972060763,0.3726235741444867,263,0,263
qwen3_32b,r3,WO,25_m_b,0.5774032561241589,0.4524714828897338,263,0,263
qwen3_32b,r3,WO,25_f_b,0.6220959016615826,0.5247148288973384,263,0,263
qwen3_32b,r3,WO,45_m_b,0.5929236650094232,0.4714828897338403,263,0,263
